Random;PHR
R1;72.49097671
R1;72.48856425
R2;65.45745709
R2;65.45112948
R3;66.60312497
R3;66.58707973
R2;65.47957353
R2;65.46751301
R3;66.57073626
R2;65.44696668
R1;72.46562894
R1;72.47733388
R2;65.4574538
R1;72.49276322
R3;66.59037499
R1;72.45784541
R2;65.46303639
R1;72.48428298
R2;65.45845496
R3;66.58691195
R2;65.44315316
R1;72.4765301
R3;66.59978011
R3;66.5943145
R2;65.46534069
R1;72.47772681
R3;66.58807163
R2;65.47279037
R2;65.47115767
R3;66.5940139
R1;72.47131659
R1;72.48167476
R3;66.58180687
R3;66.58234675
R2;65.45952956
R1;72.48342834
R3;66.57519227
R3;66.58654072
R1;72.47383966
R2;65.4594309
R1;72.49697524
R1;72.48641977
R2;65.45046052
R3;66.59465527
R3;66.58696314
R2;65.46477763
R1;72.47604409
R2;65.46270461
R3;66.59743819
R3;66.56682771
R3;66.57589182
R3;66.58820026
R3;66.59815851
R2;65.46907428
R3;66.60770176
R1;72.46743054
R1;72.49404757
R2;65.47320317
R1;72.47988414
R3;66.59531676
R2;65.45535346
R3;66.59102452
R1;72.46859912
R1;72.49256539
R1;72.48457055
R3;66.59567407
R3;66.58484009
R3;66.58542505
R1;72.48565491
R2;65.47085303
R3;66.58623907
R2;65.44830738
R2;65.4752646
R1;72.49017708
R2;65.46684102
R3;66.59910047
R2;65.45543399
R3;66.60023044
R2;65.4587062
R2;65.43846767
R1;72.47511171
R3;66.59398948
R2;65.4541715
R2;65.46093927
R3;66.58726577
R2;65.46080044
R2;65.47430789
R1;72.4707333
R2;65.45838387
R3;66.58529504
R2;65.4587284
R3;66.58719682
R1;72.49277392
R2;65.4664326
R3;66.5811226
R3;66.59499159
R2;65.45836757
R2;65.43745629
R2;65.45588037
R3;66.59254596
R3;66.58242647
R3;66.58797753
R2;65.46143433
R1;72.45058373
R3;66.57240698
R2;65.44470426
R2;65.45170938
R2;65.44244537
R1;72.4900516
R2;65.45230416
R1;72.48803199
R3;66.59746919
R3;66.59322973
R3;66.57082982
R2;65.47509241
R1;72.48286508
R2;65.45476941
R3;66.60239957
R2;65.45513342
R2;65.45856184
R3;66.61289686
R3;66.59516766
R1;72.48231128
R2;65.45116502
R1;72.47257207
R3;66.59402338
R3;66.59585912
R2;65.45401578
R3;66.59649703
R1;72.48391591
R1;72.47079407
R1;72.49013534
R2;65.46182562
R2;65.45880856
R3;66.59019369
R1;72.47885746
R2;65.4640649
R1;72.48328014
R2;65.46465773
R1;72.48795982
R1;72.47343831
R1;72.47988898
R2;65.44750707
R1;72.48636423
R2;65.46998224
R3;66.57948285
R1;72.47046861
R2;65.47944366
R3;66.60615589
R2;65.4662196
R1;72.48558941
R3;66.59082722
R1;72.48073475
R1;72.47595331
R2;65.46353042
R1;72.47908158
R3;66.58755014
R1;72.48607677
R2;65.46166554
R3;66.56783813
R3;66.58933319
R3;66.59101297
R3;66.60452196
R3;66.56944498
R1;72.49953627
R3;66.58911603
R2;65.46549408
R2;65.48058078
R2;65.46867688
R3;66.56596289
R3;66.58532859
R2;65.46294634
R2;65.46884508
R3;66.59255537
R3;66.5822279
R1;72.47478142
R1;72.4947667
R2;65.46905016
R1;72.48846937
R3;66.59374578
R2;65.44828236
R3;66.60721245
R2;65.46493573
R3;66.59701076
R1;72.47109247
R1;72.46303041
R3;66.5720862
R3;66.60106612
R2;65.46924935
R1;72.48705225
R3;66.59652456
R1;72.47602764
R3;66.58385078
R3;66.58383545
R3;66.58131591
R1;72.47067242
R2;65.46322565
R3;66.59639796
R3;66.58155406
R2;65.4600193
R2;65.4643168
R1;72.46618604
R3;66.58398643
R1;72.48252218
R2;65.45518458
R1;72.49425541
R1;72.47826067
R1;72.48575447
R1;72.48559311
R3;66.5894627
R1;72.45966732
R3;66.61675415
R1;72.48228593
R1;72.4694019
R2;65.47233012
R1;72.48835682
R3;66.59011925
R2;65.45577131
R1;72.46969075
R3;66.59243247
R2;65.46227096
R2;65.4526876
R2;65.45698674
R3;66.58514433
R3;66.59085003
R1;72.46954589
R2;65.46516808
R1;72.50474712
R2;65.45672669
R2;65.45043305
R2;65.43407726
R3;66.58240497
R3;66.60516821
R2;65.46649865
R2;65.46176355
R1;72.47709593
R2;65.45205903
R1;72.48176134
R1;72.46452328
R1;72.46868016
R3;66.58879249
R2;65.45903505
R3;66.5968236
R1;72.48589669
R1;72.48185315
R3;66.60551103
R3;66.59087171
R2;65.46973241
R1;72.4753812
R2;65.45303597
R1;72.46355084
R2;65.45319174
R3;66.58845666
R3;66.57878815
R3;66.59233347
R3;66.6044127
R1;72.46287708
R1;72.48748904
R3;66.60073409
R3;66.58636391
R2;65.48983436
R2;65.45811797
R1;72.47524597
R3;66.60437494
R3;66.59566278
R3;66.58271016
R1;72.47600282
R1;72.4736047
R3;66.6037449
R1;72.48899476
R3;66.60354451
R3;66.57961512
R2;65.44917895
R2;65.44351623
R2;65.47201802
R1;72.46743174
R2;65.47256795
R2;65.46488604
R3;66.59422184
R1;72.49424711
R2;65.46987942
R3;66.58910241
R1;72.46717441
R2;65.45365731
R2;65.47054103
R1;72.46427941
R2;65.46351986
R2;65.45696431
R2;65.46383428
R2;65.45088332
R1;72.48015137
R3;66.57641903
R2;65.46646633
R3;66.59286453
R3;66.58919222
R2;65.45594457
R2;65.45541613
R3;66.61437746
R3;66.59270579
R2;65.45902212
R3;66.59068548
R3;66.56459476
R3;66.58642349
R1;72.4823893
R2;65.4506289
R1;72.47658973
R1;72.46866972
R3;66.58398571
R3;66.5826174
R2;65.45959615
R1;72.47103491
R2;65.46932983
R2;65.47176587
R1;72.47244877
R3;66.61027993
R2;65.45950341
R2;65.45616415
R3;66.58734643
R3;66.59109467
R3;66.56745563
R2;65.46189381
R2;65.47006455
R2;65.45447826
R3;66.57902237
R1;72.4795619
R1;72.47763033
R1;72.4750341
R2;65.46604903
R3;66.59036293
R1;72.48080844
R3;66.57987082
R2;65.4403607
R1;72.4934556
R1;72.49505573
R2;65.45899918
R2;65.46173997
R2;65.46483784
R3;66.59003666
R1;72.45507958
R1;72.48059694
R3;66.6028631
R3;66.58043528
R3;66.596905
R2;65.45131663
R2;65.45540073
R3;66.58735197
R1;72.50601844
R2;65.45440316
R1;72.48956586
R1;72.49108741
R3;66.59298942
R1;72.46632418
R3;66.58398628
R1;72.48360159
R2;65.46869048
R3;66.59394611
R1;72.47872594
R2;65.45084917
R3;66.58235078
R2;65.44745597
R1;72.47462818
R3;66.6063321
R2;65.4577046
R1;72.48522914
R2;65.4594102
R3;66.58017911
R3;66.58419869
R3;66.59562357
R2;65.45143592
R3;66.57615091
R3;66.58372591
R3;66.59693745
R2;65.46110484
R1;72.48793421
R3;66.59442059
R3;66.58907318
R3;66.5870204
R2;65.46848774
R1;72.47686491
R1;72.47864398
R1;72.48754945
R3;66.58904949
R1;72.48065269
R1;72.47842329
R3;66.61737092
R1;72.45436363
R1;72.49736117
R3;66.58307249
R1;72.48473781
R2;65.47015626
R1;72.44142978
R1;72.49993016
R1;72.46634866
R3;66.57683569
R3;66.59768986
R3;66.58445075
R1;72.46297331
R2;65.45268188
R3;66.60828917
R3;66.59142353
R2;65.45935412
R3;66.59662808
R3;66.59992093
R1;72.48491858
R1;72.47448219
R3;66.5722093
R1;72.46806217
R3;66.59476023
R1;72.47835002
R2;65.47174374
R3;66.60598616
R3;66.59369369
R3;66.58123959
R1;72.45336659
R1;72.48963829
R1;72.4712934
R2;65.45120176
R3;66.58741538
R1;72.47194131
R3;66.58628824
R1;72.47834881
R1;72.48069237
R2;65.46559629
R3;66.60414821
R3;66.58053297
R2;65.45814277
R3;66.59917194
R3;66.60640944
R1;72.47998839
R2;65.46571761
R1;72.47132018
R2;65.47136314
R3;66.60557714
R3;66.61712538
R3;66.58826537
R1;72.47614492
R1;72.473022
R3;66.58223305
R3;66.61059131
R2;65.4601002
R1;72.47619617
R2;65.47091322
R3;66.59235958
R1;72.4868105
R2;65.44955372
R1;72.47487453
R1;72.47618291
R2;65.46685497
R2;65.45067817
R2;65.45743953
R1;72.48031889
R3;66.5810473
R3;66.5814259
R1;72.48840057
R2;65.46030809
R1;72.46816739
R3;66.57782024
R3;66.60171267
R2;65.46227905
R2;65.4609914
R1;72.46441077
R2;65.46123132
R3;66.59247591
R3;66.5884715
R1;72.47340773
R2;65.46893828
R3;66.58176715
R3;66.59389428
R2;65.47170792
R2;65.45702178
R3;66.58739356
R2;65.45164794
R3;66.58245192
R2;65.4472145
R2;65.45958546
R2;65.46839927
R1;72.45775889
R1;72.48057408
R2;65.46703949
R1;72.49137612
R3;66.59147617
R3;66.59345435
R2;65.46564286
R2;65.45607956
R1;72.48104028
R1;72.48643009
R3;66.58388873
R3;66.57179969
R3;66.59190832
R1;72.46792138
R1;72.47945634
R2;65.46284336
R1;72.4743352
R3;66.59538568
R3;66.58251292
R3;66.58555855
R1;72.46232848
R3;66.58337856
R3;66.58060365
R1;72.48323929
R3;66.58552726
R2;65.46151516
R2;65.45518831
R1;72.47811672
R2;65.4581996
R1;72.47405655
R1;72.50686567
R3;66.59087939
R1;72.46977821
R1;72.48031838
R3;66.58411791
R3;66.5842747
R3;66.58893702
R2;65.4819644
R3;66.57659865
R3;66.58534281
R3;66.59629994
R3;66.5859752
R2;65.46884052
R1;72.47952629
R3;66.60676162
R3;66.59223863
R3;66.58024176
R2;65.45366263
R2;65.46041302
R3;66.58787366
R2;65.45088057
R1;72.49348177
R1;72.47887345
R1;72.49476495
R3;66.59259491
R1;72.48866331
R3;66.61412165
R2;65.45639928
R1;72.47377942
R1;72.4726451
R3;66.57938779
R1;72.4829098
R2;65.45922438
R2;65.45865458
R2;65.43895669
R3;66.58076636
R3;66.57921099
R1;72.47569722
R2;65.45855787
R1;72.48196207
R3;66.57741725
R1;72.46889244
R2;65.47228513
R3;66.59197116
R3;66.58736263
R1;72.49927846
R3;66.54861903
R3;66.56523851
R3;66.57831119
R1;72.47996148
R2;65.45836372
R2;65.46447635
R3;66.57998172
R1;72.50626402
R3;66.58283268
R2;65.43049362
R2;65.46056056
R3;66.59075833
R2;65.45286493
R3;66.58629362
R3;66.59437767
R3;66.5940368
R2;65.45884833
R3;66.59030411
R2;65.4509656
R3;66.59979092
R2;65.45796223
R1;72.4778336
R1;72.47705654
R2;65.47379618
R1;72.48399994
R3;66.58562525
R1;72.49176624
R1;72.47860714
R2;65.4615013
R3;66.57444785
R3;66.58288617
R2;65.4725318
R2;65.46375037
R1;72.47745617
R1;72.49206127
R3;66.5989401
R3;66.58339838
R3;66.58748451
R2;65.45478823
R2;65.45008639
R2;65.4506061
R2;65.43856703
R2;65.44610885
R3;66.58459415
R2;65.46611853
R2;65.46713767
R2;65.46007404
R2;65.45930599
R1;72.48144466
R3;66.56889327
R2;65.45308774
R1;72.47376172
R1;72.48843119
R1;72.46772392
R3;66.58123874
R2;65.45124685
R2;65.45725094
R2;65.45827896
R3;66.58127504
R1;72.48579808
R3;66.59647637
R2;65.46658251
R2;65.46677641
R2;65.44138334
R3;66.58786153
R1;72.46598902
R3;66.58460932
R1;72.49924309
R2;65.45174706
R2;65.47240483
R1;72.48989498
R3;66.59273637
R3;66.60146463
R2;65.44568668
R3;66.58472792
R2;65.48768293
R1;72.47568451
R1;72.47640952
R3;66.59646971
R3;66.60419948
R1;72.46986379
R3;66.5666177
R1;72.46851206
R3;66.58084132
R1;72.46115578
R3;66.61593248
R3;66.59536514
R3;66.59529841
R1;72.49445156
R3;66.59137039
R3;66.58286309
R2;65.45771182
R2;65.43991767
R2;65.44995394
R3;66.59834398
R2;65.46608143
R3;66.59380458
R3;66.59189515
R3;66.59953499
R1;72.4727483
R3;66.58970306
R1;72.46549867
R2;65.47688207
R2;65.46038193
R1;72.48539787
R1;72.49597073
R2;65.46375901
R3;66.58366372
R1;72.48536821
R1;72.48964471
R2;65.44173008
R1;72.48417953
R3;66.59635411
R2;65.46620435
R3;66.58660254
R2;65.45608855
R3;66.59523687
R1;72.48969679
R1;72.47887937
R3;66.59725228
R3;66.59495349
R2;65.43814552
R1;72.46886587
R1;72.4708916
R2;65.46414872
R2;65.47237862
R1;72.46944945
R2;65.45728029
R2;65.44202292
R1;72.47779589
R3;66.56969262
R1;72.47149587
R2;65.44850192
R3;66.61503721
R1;72.485392
R2;65.47232562
R1;72.48688544
R2;65.43973061
R1;72.48040715
R2;65.47699903
R2;65.46526979
R1;72.47428165
R3;66.57942065
R2;65.46942433
R2;65.46219516
R3;66.58702827
R1;72.48041795
R1;72.47418718
R1;72.4755367
R1;72.47655226
R3;66.59672722
R2;65.45628434
R2;65.44952069
R2;65.46520624
R3;66.57903391
R2;65.47129048
R3;66.59006377
R1;72.47100122
R1;72.48796593
R2;65.46485487
R1;72.48416967
R3;66.60463712
R2;65.44254895
R2;65.44425234
R2;65.47394671
R2;65.4709936
R1;72.48510137
R3;66.58546177
R2;65.46177504
R3;66.60481496
R2;65.44641461
R2;65.48149654
R3;66.58579342
R3;66.60179855
R1;72.47701389
R2;65.47877611
R1;72.47864986
R2;65.46390934
R3;66.59360677
R3;66.58040737
R3;66.5912355
R2;65.47281375
R1;72.46926226
R1;72.48606131
R3;66.59507204
R1;72.49003952
R3;66.61216546
R3;66.58688872
R3;66.59185766
R1;72.4806876
R1;72.48559154
R1;72.4830346
R1;72.48363467
R2;65.45001726
R2;65.4549557
R3;66.58121262
R1;72.459257
R3;66.58401046
R2;65.46643878
R2;65.46719968
R3;66.59846952
R2;65.46516555
R3;66.58063121
R2;65.4557286
R3;66.60386936
R2;65.45073689
R2;65.43652176
R2;65.46303129
R1;72.48590786
R2;65.45194257
R2;65.46510574
R3;66.57870834
R3;66.58155429
R2;65.43371262
R3;66.60501713
R2;65.44220829
R3;66.58128556
R2;65.45450299
R3;66.59275049
R1;72.4954522
R3;66.59915356
R1;72.48455917
R3;66.60552059
R2;65.43632511
R2;65.46282727
R1;72.47387898
R1;72.46601211
R3;66.59471991
R3;66.59773186
R1;72.46260219
R1;72.46166475
R1;72.47930073
R2;65.45679925
R3;66.60500186
R1;72.50228775
R1;72.46593212
R3;66.58989895
R2;65.4508317
R3;66.58828326
R3;66.59732907
R3;66.6032018
R1;72.47760012
R3;66.58786228
R1;72.47818377
R2;65.44328151
R3;66.61765126
R3;66.58028256
R3;66.57513381
R2;65.47163469
R3;66.58001366
R3;66.56756054
R2;65.4630524
R3;66.60208955
R1;72.47770697
R2;65.45831452
R1;72.47101298
R2;65.4588356
R2;65.47001401
R1;72.49313103
R1;72.47202194
R1;72.48035184
R1;72.4689186
R3;66.58974121
R1;72.47997679
R3;66.59182
R1;72.47408278
R3;66.59425791
R1;72.47741161
R2;65.47364719
R1;72.48927855
R3;66.58440977
R2;65.45494888
R3;66.592021
R3;66.58889305
R3;66.58407842
R1;72.48532378
R2;65.44661767
R2;65.46034425
R3;66.58428029
R1;72.47478272
R3;66.57876494
R2;65.46358005
R1;72.48952072
R2;65.43557189
R3;66.61654822
R2;65.45520685
R1;72.47155699
R2;65.46078922
R3;66.61106269
R3;66.59239688
R2;65.44664229
R3;66.59844874
R2;65.46940578
R3;66.58697593
R1;72.47063093
R1;72.46674863
R1;72.47798458
R2;65.46496093
R2;65.46915548
R2;65.44971385
R2;65.47229047
R2;65.45127801
R3;66.600353
R3;66.59824317
R2;65.44877381
R1;72.47694654
R2;65.47026933
R3;66.59088372
R1;72.48044882
R3;66.58155567
R1;72.46967979
R3;66.6087536
R1;72.49318017
R3;66.59129542
R3;66.57654691
R3;66.57988666
R2;65.45155106
R1;72.47564116
R1;72.48538048
R1;72.48219712
R3;66.60819653
R2;65.43933669
R3;66.5994106
R1;72.47159158
R3;66.58348307
R3;66.5936284
R3;66.57752971
R1;72.47871946
R3;66.59723062
R1;72.4831366
R2;65.468455
R1;72.47377629
R1;72.475565
R1;72.49536985
R3;66.58996991
R2;65.44555633
R3;66.58548264
R1;72.49278081
R3;66.57748906
R3;66.59099173
R1;72.48597936
R1;72.47701923
R3;66.57200019
R1;72.47426879
R1;72.47022329
R1;72.49204603
R3;66.59728959
R1;72.48664675
R2;65.46968951
R1;72.48129918
R2;65.470942
R3;66.59008099
R1;72.48062728
R1;72.47291357
R1;72.47427451
R1;72.4770004
R1;72.47977333
R2;65.46566631
R1;72.47216162
R2;65.48732655
R2;65.46400618
R2;65.45614983
R2;65.46337487
R2;65.46730264
R2;65.47569696
R1;72.48900019
R2;65.4573798
R1;72.48355937
R2;65.45989475
R1;72.4875917
R3;66.5889707
R1;72.47790983
R1;72.47648625
R1;72.49377854
R1;72.46697924
R3;66.56814866
R3;66.58664366
R3;66.59987014
R1;72.47151238
R2;65.4634701
R1;72.48490599
R1;72.47507875
R2;65.4530845
R1;72.47964208
R2;65.45721212
R1;72.49401868
R1;72.47567866
R1;72.46534122
R1;72.4917211
R1;72.48337078
R1;72.50666541
R2;65.46705407
R2;65.46905987
R2;65.44397745
R3;66.5802766
R2;65.46612196
R2;65.46321931
R1;72.46062591
R2;65.45890428
R2;65.46381408
R1;72.48258969
R2;65.47650262
R1;72.47392694
R3;66.57605196
R3;66.59395068
R2;65.46274385
R2;65.45968198
R2;65.46532168
R2;65.46463006
R3;66.5931776
R2;65.45794595
R1;72.48302332
R3;66.59048343
R3;66.5969107
R2;65.46659782
R1;72.48471656
R2;65.44841621
R1;72.49519244
R1;72.48203858
R2;65.47431094
R2;65.45776567
R3;66.58375113
R3;66.58672098
R1;72.47454923
R1;72.48023504
R3;66.59556732
R2;65.45413235
R2;65.45140509
R1;72.47227805
R3;66.60836874
R1;72.48743812
R2;65.45790261
R3;66.56794853
R3;66.59055273
R1;72.47496475
R3;66.57849435
R2;65.45378415
R3;66.58978884
R3;66.61749493
R1;72.48184078
R1;72.49982186
R1;72.4707898
R2;65.48774505
R2;65.47177839
R2;65.46391052
R3;66.57880783
R2;65.45234196
R3;66.58942263
R2;65.46090185
R3;66.59276841
R2;65.47095974
R2;65.45461226
R3;66.60164461
R2;65.43513277
R1;72.50077852
R2;65.46059713
R1;72.47473853
R1;72.47671976
R1;72.48599324
R3;66.58844597
R1;72.48956251
R1;72.47881554
R3;66.59839596
R1;72.49409068
R2;65.45474802
R2;65.45505573
R1;72.47743509
R3;66.58785514
R2;65.4591023
R2;65.45458511
R2;65.47611385
R3;66.58882848
R2;65.46116882
R2;65.46867691
R3;66.57141621
R1;72.47387176
R2;65.45451784
R1;72.48218124
R3;66.58743279
R1;72.49646975
R2;65.45006026
R1;72.47520299
R2;65.4579393
R1;72.48385826
R3;66.59030628
R2;65.46048573
R2;65.45242718
R1;72.48781334
R3;66.57440659
R3;66.57632238
R3;66.57218778
R3;66.59669953
R3;66.5926064
R2;65.48102834
R1;72.49977727
R1;72.47664754
R3;66.5919004
R3;66.58518603
R3;66.58398699
R1;72.47887315
R3;66.6003875
R3;66.57932096
R2;65.45781018
R1;72.47875331
R3;66.59950789
R2;65.47328797
R1;72.47125616
R2;65.46487751
R2;65.46683242
R1;72.50363085
R2;65.46207427
R3;66.59055265
R1;72.46206205
R1;72.4737446
R3;66.60401996
R1;72.5029
R3;66.5703925
R1;72.48562772
R2;65.47577925
R3;66.6020011
R1;72.47917595
R2;65.43533726
R1;72.48373538
R3;66.59688115
R3;66.59161824
R3;66.57714674
R1;72.49026979
R1;72.46525363
R3;66.58340695
R2;65.47581406
R3;66.59771703
R3;66.58947817
R1;72.48798203
R3;66.58825111
R3;66.60687366
R2;65.44512882
R3;66.60077045
R2;65.47337888
R1;72.46586619
R2;65.44106641
R3;66.59036067
R1;72.49793142
R2;65.45927776
R3;66.58286286
R2;65.45434756
R2;65.46475507
R3;66.59392577
R3;66.60472977
R3;66.60514363
R2;65.47673614
R2;65.43191384
R1;72.48532591
R2;65.46325514
R2;65.45707305
R1;72.47578154
R2;65.45183203
R2;65.455184
R3;66.60084295
R1;72.4773509
R1;72.49202415
R3;66.599764
R1;72.48491269
R3;66.60460526
R2;65.4583425
R3;66.59121196
R3;66.59335906
R3;66.58711541
R1;72.47944424
R1;72.48935518
R2;65.47640535
R3;66.58280051
R2;65.47158948
R2;65.45671064
R2;65.47204715
R1;72.48713536
R1;72.48276644
R1;72.47935571
R1;72.46390231
R2;65.47983176
R1;72.47290414
R3;66.57673919
R2;65.4635208
R2;65.45525264
R3;66.58962436
R3;66.58828552
R2;65.47247128
R3;66.59318738
R2;65.45876086
R1;72.48358746
R2;65.45927597
R3;66.60428428
R3;66.58941069
R3;66.59513481
R2;65.46578449
R3;66.59752865
R2;65.46641255
R2;65.45275123
R1;72.48499426
R2;65.46501295
R2;65.47092173
R2;65.46938584
R3;66.59811786
R1;72.47560529
R3;66.58758791
R1;72.47557085
R2;65.45082096
R3;66.57498406
R3;66.58491269
R1;72.49127034
R2;65.44631204
R2;65.46484043
R1;72.47396817
R2;65.45722621
R2;65.46156898
R1;72.48301927
R2;65.45585079
R1;72.49020868
R3;66.59210565
R2;65.43677495
R3;66.60529454
R3;66.59229146
R3;66.60207545
R3;66.58734084
R1;72.49840186
R1;72.4713123
R2;65.45716408
R3;66.58896994
R3;66.58164728
R2;65.44456036
R1;72.48240539
R2;65.46438038
R2;65.46884824
R3;66.60765286
R2;65.45851431
R2;65.46242319
R1;72.48525696
R3;66.59571137
R2;65.46872186
R1;72.4693006
R3;66.5808221
R3;66.59462685
R2;65.45211042
R2;65.4661669
R3;66.58675117
R3;66.58376451
R1;72.46356359
R1;72.46743921
R2;65.47922067
R1;72.47700788
R3;66.59907192
R3;66.58093687
R1;72.45783807
R1;72.48444899
R3;66.59263257
R3;66.58883637
R1;72.46730336
R2;65.45645657
R2;65.46194413
R1;72.47736249
R2;65.47123022
R3;66.57911758
R2;65.45349854
R2;65.467258
R2;65.45462364
R1;72.46283188
R1;72.47929604
R2;65.44990708
R1;72.47068723
R3;66.59797808
R1;72.46302467
R2;65.46441486
R3;66.58331861
R1;72.4933521
R2;65.44715464
R2;65.47236365
R3;66.59043858
R1;72.49309128
R2;65.46434044
R3;66.59882912
R3;66.58200802
R2;65.45259013
R3;66.58543104
R3;66.59097967
R2;65.45193552
R3;66.59094178
R1;72.47924305
R1;72.47795289
R3;66.58517195
R3;66.57458767
R1;72.4790923
R2;65.46078497
R3;66.59395644
R2;65.46382945
R3;66.58840797
R3;66.606339
R1;72.48165809
R2;65.45831543
R3;66.59097014
R1;72.48241474
R1;72.47032888
R1;72.49246541
R3;66.59544602
R1;72.49013271
R1;72.47185787
R3;66.59940476
R2;65.44348138
R1;72.50246145
R3;66.60791596
R2;65.46448097
R2;65.45871514
R1;72.47943423
R1;72.48504421
R3;66.5837438
R2;65.4650739
R1;72.47216769
R1;72.48887401
R2;65.45414588
R3;66.58681212
R1;72.48457747
R3;66.60431628
R2;65.45178767
R2;65.46527778
R3;66.58362517
R2;65.46520882
R2;65.47272451
R1;72.47775287
R3;66.60039909
R3;66.57871727
R3;66.58539499
R1;72.46912846
R1;72.48939478
R2;65.47088254
R2;65.44050089
R2;65.4579438
R1;72.48057058
R1;72.48303897
R1;72.4827875
R3;66.58351513
R1;72.47741003
R2;65.45311976
R3;66.59347479
R1;72.47999493
R2;65.4592375
R1;72.46082782
R3;66.60080457
R3;66.57818095
R1;72.4779748
R1;72.4783176
R2;65.45888578
R3;66.58906918
R3;66.60689713
R2;65.45316139
R2;65.46424765
R3;66.57288173
R1;72.48690185
R1;72.48460293
R2;65.44933415
R2;65.46815116
R2;65.47363579
R2;65.46268229
R1;72.48556184
R3;66.5770828
R1;72.48187123
R3;66.59585542
R2;65.45320957
R1;72.5000123
R3;66.58237243
R2;65.45454047
R3;66.60573305
R2;65.44911148
R2;65.46920354
R2;65.47916543
R1;72.48618855
R3;66.57607252
R1;72.47730259
R3;66.58558484
R3;66.59044181
R1;72.46944458
R3;66.58658018
R1;72.47180874
R3;66.60312787
R1;72.47787451
R3;66.58107346
R1;72.48290374
R2;65.45513254
R2;65.45841752
R2;65.44559293
R2;65.45485491
R1;72.46770728
R3;66.56549387
R2;65.46543923
R3;66.58797963
R3;66.59773857
R3;66.58494763
R3;66.5917945
R2;65.46917893
R2;65.45533668
R2;65.44892064
R1;72.48171154
R1;72.47840629
R3;66.5769481
R3;66.58133435
R3;66.59079451
R2;65.45987621
R1;72.46318558
R2;65.47524394
R3;66.59505647
R1;72.48039642
R2;65.46146151
R2;65.46662901
R3;66.57533423
R3;66.59003237
R2;65.46924386
R3;66.5659812
R2;65.46126992
R2;65.45564629
R2;65.45135555
R1;72.47123281
R3;66.58980354
R3;66.59445802
R1;72.4966147
R3;66.58323158
R2;65.45801032
R1;72.48046967
R1;72.4752226
R2;65.46047057
R3;66.61108624
R2;65.45959536
R1;72.48759017
R3;66.59914254
R1;72.48548369
R3;66.59168042
R3;66.59191301
R3;66.59962183
R2;65.45471031
R3;66.58521156
R1;72.4815981
R3;66.60649759
R3;66.58734818
R1;72.47090471
R2;65.46371587
R1;72.49177545
R1;72.48112084
R2;65.46610467
R2;65.44144831
R2;65.46829373
R1;72.48604155
R3;66.59244937
R2;65.46235408
R2;65.46887739
R1;72.46623493
R1;72.47827797
R3;66.57640876
R3;66.59741269
R1;72.49478252
R3;66.57678962
R2;65.45630847
R1;72.46650285
R3;66.58539129
R1;72.47124843
R3;66.58275258
R2;65.45517624
R3;66.58909395
R2;65.45137961
R3;66.60191424
R3;66.58405901
R1;72.47671344
R1;72.49703522
R3;66.59718512
R1;72.47914907
R3;66.58074785
R1;72.46704693
R3;66.57973781
R3;66.59427735
R1;72.48622303
R1;72.50107668
R1;72.47024273
R2;65.46564387
R2;65.47314752
R3;66.58147976
R2;65.46270082
R3;66.58786925
R3;66.57928164
R2;65.46701012
R1;72.49057301
R1;72.47669178
R1;72.46658023
R2;65.45853496
R3;66.58331132
R2;65.45218619
R1;72.47250571
R1;72.50646574
R2;65.45490421
R1;72.48691781
R3;66.56641785
R2;65.44375752
R1;72.47647567
R2;65.44257538
R1;72.48708301
R1;72.47355952
R3;66.57868499
R3;66.59259713
R2;65.43001987
R3;66.59825094
R1;72.47186138
R2;65.43985043
R3;66.58910552
R3;66.59825083
R3;66.57259701
R1;72.47478251
R1;72.48767724
R1;72.46616957
R3;66.58680117
R1;72.49378755
R1;72.45950227
R1;72.48712358
R2;65.44354819
R1;72.48768641
R2;65.45922838
R1;72.47466758
R1;72.46628667
R2;65.43055214
R1;72.48985823
R3;66.5857959
R1;72.48434081
R2;65.46765715
R2;65.4667555
R3;66.57914075
R2;65.45864498
R2;65.45073532
R2;65.46816564
R3;66.58823583
R3;66.57274241
R2;65.45352919
R3;66.58929561
R1;72.47143958
R2;65.46718858
R1;72.48878399
R2;65.44447503
R1;72.47562539
R2;65.44280081
R3;66.59959508
R2;65.43773711
R3;66.58321585
R1;72.47927446
R1;72.49405316
R3;66.58941706
R3;66.58197142
R1;72.49082225
R1;72.47103
R2;65.47936176
R3;66.59452492
R3;66.59387366
R3;66.57563881
R1;72.49245832
R3;66.6048493
R2;65.47773683
R2;65.44448219
R3;66.57943241
R3;66.59941799
R2;65.47444114
R2;65.4621052
R3;66.56921115
R3;66.59126803
R3;66.57926857
R3;66.60510099
R1;72.47081608
R3;66.59810689
R2;65.4605442
R2;65.48917486
R2;65.46075896
R2;65.46603679
R1;72.46834093
R2;65.47586969
R2;65.44358137
R3;66.59282711
R3;66.59182109
R3;66.58866763
R3;66.59162972
R1;72.48852459
R2;65.46464544
R3;66.59461186
R1;72.48289733
R2;65.46451845
R1;72.48775282
R3;66.58211612
R3;66.59571844
R2;65.45900651
R1;72.47616516
R1;72.46995528
R1;72.46843012
R3;66.58893354
R2;65.45528848
R2;65.46660117
R2;65.46007235
R3;66.59557185
R3;66.58394386
R3;66.56464842
R2;65.45870815
R2;65.46554944
R3;66.58533577
R1;72.48325617
R2;65.46327748
R1;72.47637602
